account_internal_id,hashedAccNo,account_type,bank_name,home_city,home_state,account_balance
ACCT_00011560,7c37c9c77a9fb477,Normal,Union Bank of India,Patna,Bihar,357737.0
ACCT_00011561,9f5ce7447591eaad,Mule_L1,HDFC Bank,Bardhaman,West Bengal,19035.6
ACCT_00011562,d642e3d404b6bb0d,Normal,State Bank of India,Bharatpur,Rajasthan,8086.01
ACCT_00011563,9018ce65e2fff909,Normal,ICICI Bank,Punahana,Haryana,6282.79
ACCT_00011564,6d8f623d3baa63d7,Normal,State Bank of India,Delhi,Delhi,52966.52
ACCT_00011565,2ea5a4b42eabb27b,Normal,Punjab National Bank,Patna,Bihar,29203.92
ACCT_00011566,fbc602989c75bf8a,Normal,Axis Bank,Bharatpur,Rajasthan,62628.99
ACCT_00011567,be1a58d336d1160a,Normal,HDFC Bank,Agra,Uttar Pradesh,26167.78
ACCT_00011568,5450ea7b0c3f26cc,Normal,Punjab National Bank,Alwar,Rajasthan,4277.84
ACCT_00011569,daf594907cfd657e,Normal,HDFC Bank,Gurgaon/Gurugram,Haryana,3729.45
ACCT_00011570,1c2b76f6dbadfbaa,Normal,ICICI Bank,Bharatpur,Rajasthan,7064.6
ACCT_00011571,044649d43dd7d62f,Normal,State Bank of India,Alwar,Rajasthan,2188.8
ACCT_00011572,1166b8ecdb8de8c6,Normal,Canara Bank,Bardhaman,West Bengal,9463.21
ACCT_00011573,8a3e9a39c01dac69,Normal,HDFC Bank,Patna,Bihar,29521.93
ACCT_00011574,87fd8dfa6a051c00,Normal,HDFC Bank,Alwar,Rajasthan,30006.72
ACCT_00011575,25b86ebbe649f10a,Normal,ICICI Bank,Jaipur,Rajasthan,6271.34
ACCT_00011576,cdb6b48a37f19575,Mule_L2,HDFC Bank,Patna,Bihar,2254.7
ACCT_00011577,2df88ff539daabce,Normal,Kotak Mahindra Bank,Deoghar,Jharkhand,21066.6
ACCT_00011578,1e269c1eb6670523,Normal,State Bank of India,Bharatpur,Rajasthan,5469.24
ACCT_00011579,ce89514a843a5464,Normal,Kotak Mahindra Bank,Bharatpur,Rajasthan,99915.97
ACCT_00011580,3e2a300ec6dc95f3,Mule_L1,Kotak Mahindra Bank,Alwar,Rajasthan,30744.12
ACCT_00011581,bae68c68a1cf2b4d,Normal,State Bank of India,Bardhaman,West Bengal,71775.92
ACCT_00011582,fa5372f8e038726e,Normal,HDFC Bank,Delhi,Delhi,32467.29
ACCT_00011583,f90f9919ed7d24f8,Normal,State Bank of India,Alwar,Rajasthan,18137.27
ACCT_00011584,a4358862597dbab8,Mule_L3,Canara Bank,Mathura,Uttar Pradesh,6884.77
ACCT_00011585,1b47086194e916eb,Normal,Canara Bank,Bharatpur,Rajasthan,103431.76
ACCT_00011586,b9070f4ecfd340e1,Victim,Punjab National Bank,Bardhaman,West Bengal,23489.23
ACCT_00011587,537ae4a219c5ac3a,Normal,Punjab National Bank,Bharatpur,Rajasthan,23627.54
ACCT_00011588,c25cd8e9a0942545,Normal,State Bank of India,Punahana,Haryana,143823.8
ACCT_00011589,c5a12849f522a1a2,Mule_L3,Punjab National Bank,Agra,Uttar Pradesh,3092.0
ACCT_00011590,72d945479200278d,Normal,Canara Bank,Alwar,Rajasthan,2137.72
ACCT_00011591,e59a944f6825429e,Normal,State Bank of India,Bardhaman,West Bengal,1475.96
ACCT_00011592,4b045fe45af9e834,Mule_L1,Punjab National Bank,Bardhaman,West Bengal,74066.14
ACCT_00011593,251510ee66059cd5,Normal,State Bank of India,Kolkata,West Bengal,1921.41
ACCT_00011594,b32fc611819a7e0e,Normal,HDFC Bank,Kolkata,West Bengal,3232.12
ACCT_00011595,13b90685fce12325,Victim,State Bank of India,Bharatpur,Rajasthan,10922.33
ACCT_00011596,1cc5311e0f0249e9,Normal,State Bank of India,Kolkata,West Bengal,11715.18
ACCT_00011597,7a160ad2bcb38410,Normal,State Bank of India,Kaman,Rajasthan,162718.24
ACCT_00011598,24b9b581863b7d01,Normal,HDFC Bank,Faridabad,Haryana,154530.08
ACCT_00011599,b16e148fd955144b,Normal,State Bank of India,Delhi,Delhi,4891.32
ACCT_00011600,de48e13680843bf0,Normal,ICICI Bank,Mathura,Uttar Pradesh,1498.68
ACCT_00011601,05dd57b7b2dfa954,Normal,State Bank of India,Delhi,Delhi,9424.03
ACCT_00011602,4be5a2dc4b2c5825,Normal,State Bank of India,Patna,Bihar,12680.04
ACCT_00011603,209b8e98144ae349,Normal,State Bank of India,Kaman,Rajasthan,17986.55
ACCT_00011604,f655168a42c80e37,Normal,HDFC Bank,Alwar,Rajasthan,13215.44
ACCT_00011605,a02ea945326b89d4,Normal,Axis Bank,Jaipur,Rajasthan,29299.97
ACCT_00011606,93d00014f0cc1c74,Normal,State Bank of India,Patna,Bihar,2910.0
ACCT_00011607,4aeab0b0b0cdd912,Normal,HDFC Bank,Alwar,Rajasthan,32017.44
ACCT_00011608,e6b1ee8fcea32b6d,Normal,State Bank of India,Kolkata,West Bengal,16205.2
ACCT_00011609,02ab71d5510fe586,Normal,State Bank of India,Delhi,Delhi,3048.48
ACCT_00011610,d2e9b403e6002c19,Normal,Bank of Baroda,Bharatpur,Rajasthan,3479.75
ACCT_00011611,9a6bb729baba953f,Normal,HDFC Bank,Dumka,Jharkhand,5814.9
ACCT_00011612,cf2852eac49f67ec,Normal,Punjab National Bank,Delhi,Delhi,19005.24
ACCT_00011613,631cd21d14660a29,Normal,Canara Bank,Kaman,Rajasthan,2334.35
ACCT_00011614,347398c3f80e9a2f,Normal,ICICI Bank,Nalanda,Bihar,32299.96
ACCT_00011615,911bb8b7c1830a9e,Victim,ICICI Bank,Jaipur,Rajasthan,1329.31
ACCT_00011616,0e7cfef41de36175,Normal,Axis Bank,Kaman,Rajasthan,9088.88
ACCT_00011617,7826e370d42434df,Normal,ICICI Bank,Mathura,Uttar Pradesh,12652.36
ACCT_00011618,5415b8f69bb0b8e6,Normal,ICICI Bank,Patna,Bihar,3466.62
ACCT_00011619,67067e82e72a6f16,Normal,ICICI Bank,Dumka,Jharkhand,5257.97
ACCT_00011620,2cd90a975d48257a,Normal,HDFC Bank,Deoghar,Jharkhand,80492.29
ACCT_00011621,0288c6bb9ce3b583,Normal,HDFC Bank,Mathura,Uttar Pradesh,529.92
ACCT_00011622,14b6e236ce76fbd5,Normal,Punjab National Bank,Deoghar,Jharkhand,31229.37
ACCT_00011623,fc1dfa79445a0347,Normal,IndusInd Bank,Dhanbad,Jharkhand,10871.24
ACCT_00011624,833365d11245375d,Normal,HDFC Bank,Agra,Uttar Pradesh,6251.16
ACCT_00011625,9a5d3f3becbbfd62,Normal,State Bank of India,Bharatpur,Rajasthan,10607.65
ACCT_00011626,b923ff24bf110a4a,Normal,Axis Bank,Dumka,Jharkhand,2925.79
ACCT_00011627,7102a49271aac1e4,Normal,HDFC Bank,Delhi,Delhi,3801.99
ACCT_00011628,e6e8197949117967,Normal,Axis Bank,Alwar,Rajasthan,2501.95
ACCT_00011629,0197557b87251636,Normal,State Bank of India,Punahana,Haryana,45753.87
ACCT_00011630,63499061662d4778,Victim,HDFC Bank,Deoghar,Jharkhand,8299.3
ACCT_00011631,eda2bf8013261eb4,Normal,Union Bank of India,Dhanbad,Jharkhand,13989.96
ACCT_00011632,0fe4ecf59df58a4c,Mule_L1,HDFC Bank,Gurgaon/Gurugram,Haryana,38263.32
ACCT_00011633,dc6b70912a39531a,Normal,HDFC Bank,Bharatpur,Rajasthan,214310.01
ACCT_00011634,84e664f62f941156,Normal,State Bank of India,Delhi,Delhi,9344.18
ACCT_00011635,33f961ab67319eb4,Normal,IndusInd Bank,Deoghar,Jharkhand,42268.06
ACCT_00011636,2c295278a01fa86a,Normal,Union Bank of India,Gurgaon/Gurugram,Haryana,20598.98
ACCT_00011637,52a429c09e292a8b,Normal,ICICI Bank,Bharatpur,Rajasthan,24804.42
ACCT_00011638,ebaeb9b3b24521e3,Normal,ICICI Bank,Kolkata,West Bengal,20906.49
ACCT_00011639,5f295818058d709e,Normal,Union Bank of India,Bardhaman,West Bengal,3368.17
ACCT_00011640,776993e023241cbb,Normal,State Bank of India,Delhi,Delhi,12814.46
ACCT_00011641,a2c418667ecd8bef,Normal,ICICI Bank,Jaipur,Rajasthan,4729.62
ACCT_00011642,68cd55368b0ad62e,Normal,Axis Bank,Kaman,Rajasthan,5187.34
ACCT_00011643,c8007840df0e24ce,Normal,ICICI Bank,Faridabad,Haryana,12452.62
ACCT_00011644,88a695521bb2c3d1,Normal,Kotak Mahindra Bank,Mathura,Uttar Pradesh,36024.69
ACCT_00011645,5c0720315a519c21,Normal,State Bank of India,Delhi,Delhi,2813.5
ACCT_00011646,a8104af27f238ad2,Normal,HDFC Bank,Patna,Bihar,17595.36
ACCT_00011647,f0eac7b2a23fb1d6,Normal,State Bank of India,Mathura,Uttar Pradesh,12420.8
ACCT_00011648,6ace90dd25c3e7c0,Normal,State Bank of India,Delhi,Delhi,19654.03
ACCT_00011649,c31cc3ebc0d6b9b0,Normal,HDFC Bank,Kaman,Rajasthan,83294.82
ACCT_00011650,78717782191828a1,Normal,HDFC Bank,Patna,Bihar,6574.66
ACCT_00011651,c4750bef7ead4e16,Normal,ICICI Bank,Kaman,Rajasthan,1791.3
ACCT_00011652,51a686bde56d6faf,Normal,ICICI Bank,Delhi,Delhi,2738.54
ACCT_00011653,f0c25b670629d8cc,Normal,State Bank of India,Alwar,Rajasthan,7422.66
ACCT_00011654,f3a4045fd0b80455,Normal,State Bank of India,Alwar,Rajasthan,54926.11
ACCT_00011655,c0da7da411e385cf,Normal,HDFC Bank,Deoghar,Jharkhand,10702.35
ACCT_00011656,e8a9539882eebfc8,Normal,State Bank of India,Delhi,Delhi,5624.67
ACCT_00011657,2e3602c6219e3039,Normal,Axis Bank,Gurgaon/Gurugram,Haryana,9537.07
ACCT_00011658,79dad9fcf687e506,Normal,Axis Bank,Patna,Bihar,53836.14
ACCT_00011659,4948d26a8cc8a28e,Normal,HDFC Bank,Nalanda,Bihar,1329.79
ACCT_00011660,9eab1394900da812,Normal,ICICI Bank,Bharatpur,Rajasthan,7797.72
ACCT_00011661,91459fa806c25be7,Normal,State Bank of India,Bharatpur,Rajasthan,5956.57
ACCT_00011662,b7d9273201d557bf,Normal,State Bank of India,Faridabad,Haryana,12066.41
ACCT_00011663,ee1dce71236a9bb0,Normal,HDFC Bank,Punahana,Haryana,27066.27
ACCT_00011664,4109fad63c3db24a,Normal,State Bank of India,Delhi,Delhi,1526.45
ACCT_00011665,9da10391d67858df,Normal,HDFC Bank,Bharatpur,Rajasthan,4209.81
ACCT_00011666,3e930b386f972b04,Normal,ICICI Bank,Deoghar,Jharkhand,8635.58
ACCT_00011667,4d3226f4d8775b36,Normal,Punjab National Bank,Kolkata,West Bengal,19383.36
ACCT_00011668,87760100f0ded9c3,Normal,HDFC Bank,Kaman,Rajasthan,35360.19
ACCT_00011669,3c893c7d2a89e6f7,Normal,IndusInd Bank,Kolkata,West Bengal,20327.33
ACCT_00011670,90f70a66cdafe532,Normal,HDFC Bank,Kolkata,West Bengal,48599.76
ACCT_00011671,b0e0d0d82a9f53e1,Normal,Canara Bank,Nalanda,Bihar,2427.93
ACCT_00011672,aa300c6b53cc7be2,Normal,Canara Bank,Alwar,Rajasthan,1286.99
ACCT_00011673,891e0cab875d3a07,Normal,State Bank of India,Bardhaman,West Bengal,52536.79
ACCT_00011674,0c95bf372c391cb3,Normal,State Bank of India,Kaman,Rajasthan,18110.06
ACCT_00011675,79eacaf692b4807b,Normal,Punjab National Bank,Kolkata,West Bengal,2130.33
ACCT_00011676,2a49891bfe70090d,Normal,Union Bank of India,Mathura,Uttar Pradesh,15492.83
ACCT_00011677,d77af805a6dfd8da,Normal,HDFC Bank,Alwar,Rajasthan,19315.0
ACCT_00011678,0fe240e95834556b,Normal,Punjab National Bank,Delhi,Delhi,10188.78
ACCT_00011679,ec4c220edfba6ee7,Normal,State Bank of India,Mathura,Uttar Pradesh,17485.68
ACCT_00011680,64d0303cc55a989b,Normal,State Bank of India,Kolkata,West Bengal,74078.34
ACCT_00011681,8a787b82848c4460,Normal,State Bank of India,Mathura,Uttar Pradesh,43056.65
ACCT_00011682,f63b02ce90390ff2,Normal,State Bank of India,Alwar,Rajasthan,229274.32
ACCT_00011683,8491c3d8209a06c1,Normal,Kotak Mahindra Bank,Kaman,Rajasthan,29063.77
ACCT_00011684,9a1597cdea90300a,Normal,HDFC Bank,Delhi,Delhi,3797.63
ACCT_00011685,d1129a31e568d681,Normal,Bank of Baroda,Faridabad,Haryana,12044.48
ACCT_00011686,320bf870a9c9f5f8,Normal,State Bank of India,Jaipur,Rajasthan,3084.18
ACCT_00011687,9161673929c98630,Normal,State Bank of India,Delhi,Delhi,3655.46
ACCT_00011688,b319bc999cc48a82,Normal,Bank of Baroda,Alwar,Rajasthan,49969.54
ACCT_00011689,63d77485b08c0e57,Normal,Punjab National Bank,Delhi,Delhi,10398.95
ACCT_00011690,159f04596e66a6ea,Normal,Union Bank of India,Patna,Bihar,43205.61
ACCT_00011691,7cc04225b7c4e1b9,Normal,Axis Bank,Delhi,Delhi,9955.24
ACCT_00011692,af9f35604ecc6b98,Normal,Bank of Baroda,Bharatpur,Rajasthan,5039.86
ACCT_00011693,68dde21f105bbfd1,Normal,HDFC Bank,Bharatpur,Rajasthan,15715.82
ACCT_00011694,ce7dc0fc8ebfd65f,Normal,HDFC Bank,Jaipur,Rajasthan,33961.77
ACCT_00011695,d245e4ffac524e98,Normal,ICICI Bank,Punahana,Haryana,12514.59
ACCT_00011696,b79bcac27ffe25c7,Normal,ICICI Bank,Deoghar,Jharkhand,19392.12
ACCT_00011697,42521127c701a2a6,Normal,ICICI Bank,Patna,Bihar,28773.88
ACCT_00011698,a5d7242bb87ca6a4,Normal,Punjab National Bank,Gurgaon/Gurugram,Haryana,49134.88
ACCT_00011699,1740b9cf93066759,Normal,Canara Bank,Alwar,Rajasthan,31073.33
ACCT_00011700,5568f423f202fb94,Normal,ICICI Bank,Delhi,Delhi,14967.04
ACCT_00011701,5fd2af0d23aa8bf9,Normal,HDFC Bank,Deoghar,Jharkhand,5700.99
ACCT_00011702,ad62d821f67a8c8d,Normal,Bank of Baroda,Delhi,Delhi,9766.88
ACCT_00011703,eb31e86cfb5c89d1,Normal,HDFC Bank,Kolkata,West Bengal,1731.7
ACCT_00011704,9b94e9a09a95ee62,Normal,Bank of Baroda,Patna,Bihar,8939.99
ACCT_00011705,af6f6f04abc711fe,Normal,HDFC Bank,Bharatpur,Rajasthan,12261.81
ACCT_00011706,79dcec57d5bc165f,Normal,HDFC Bank,Bharatpur,Rajasthan,4003.23
ACCT_00011707,b9684d3583cbea82,Normal,Bank of Baroda,Alwar,Rajasthan,15235.58
ACCT_00011708,ce2f6a9b6568f88d,Normal,Union Bank of India,Punahana,Haryana,17935.2
ACCT_00011709,1f17753f84c82f64,Normal,HDFC Bank,Jaipur,Rajasthan,166049.3
ACCT_00011710,3491db051ca9a509,Normal,Punjab National Bank,Deoghar,Jharkhand,1003.71
ACCT_00011711,1ee29f26770d30a0,Normal,HDFC Bank,Bardhaman,West Bengal,13504.92
ACCT_00011712,f67d71a4def846a3,Normal,State Bank of India,Kolkata,West Bengal,29111.7
ACCT_00011713,190b645ddfbe9b38,Normal,State Bank of India,Nalanda,Bihar,2666.13
ACCT_00011714,e3b4309bc527cc16,Normal,Punjab National Bank,Bharatpur,Rajasthan,25544.49
ACCT_00011715,a407a92793fc59ae,Normal,HDFC Bank,Patna,Bihar,6870.28
ACCT_00011716,25a440ec0db3eceb,Normal,Punjab National Bank,Bharatpur,Rajasthan,15722.3
ACCT_00011717,0915b78b6171863c,Normal,ICICI Bank,Delhi,Delhi,500.0
ACCT_00011718,899c0584ab83f928,Normal,Bank of Baroda,Alwar,Rajasthan,8875.61
ACCT_00011719,3c6a08cbfe117702,Normal,Axis Bank,Patna,Bihar,5809.74
ACCT_00011720,8be70055ea1c4198,Normal,State Bank of India,Alwar,Rajasthan,7130.89
ACCT_00011721,f6e8c1891fbd3d2c,Normal,Punjab National Bank,Alwar,Rajasthan,7963.89
ACCT_00011722,194495724268bbec,Normal,ICICI Bank,Jaipur,Rajasthan,8586.26
ACCT_00011723,59600fb214fca22a,Normal,State Bank of India,Howrah,West Bengal,8953.47
ACCT_00011724,d1543c5b56a0f927,Normal,Bank of Baroda,Patna,Bihar,6342.12
ACCT_00011725,40d7c4fb6fc16573,Normal,State Bank of India,Jaipur,Rajasthan,24497.73
ACCT_00011726,55711ea4e4e16f46,Normal,Axis Bank,Delhi,Delhi,74929.58
ACCT_00011727,ed1244d0621d7477,Normal,Punjab National Bank,Bardhaman,West Bengal,33810.03
ACCT_00011728,e4bb36036ca18672,Normal,ICICI Bank,Jaipur,Rajasthan,6795.56
ACCT_00011729,73d2f1bd3e9b02ba,Normal,State Bank of India,Kaman,Rajasthan,54751.91
ACCT_00011730,5e4b72be19ebdbdc,Normal,HDFC Bank,Punahana,Haryana,11037.87
ACCT_00011731,fa73f3a3288ac47c,Normal,HDFC Bank,Bharatpur,Rajasthan,6123.53
ACCT_00011732,224bea006c6a58a7,Normal,HDFC Bank,Gurgaon/Gurugram,Haryana,248975.04
ACCT_00011733,4e9febf2a9a55c9f,Normal,Axis Bank,Delhi,Delhi,10440.16
ACCT_00011734,5f2d4edb811607ed,Normal,HDFC Bank,Nalanda,Bihar,5018.29
ACCT_00011735,0ca02c63edf5dccb,Normal,HDFC Bank,Deoghar,Jharkhand,9741.43
ACCT_00011736,fbce6bb3574fb023,Normal,HDFC Bank,Delhi,Delhi,1075.75
ACCT_00011737,9533ee260a581249,Normal,Bank of Baroda,Patna,Bihar,2340.9
ACCT_00011738,21e37a2bcf3da19f,Normal,IndusInd Bank,Kolkata,West Bengal,7519.53
ACCT_00011739,39efebe2cd92a8f2,Normal,Bank of Baroda,Agra,Uttar Pradesh,25184.22
ACCT_00011740,5bafa7413dca4ee8,Normal,State Bank of India,Delhi,Delhi,10277.21
ACCT_00011741,c1bee2b57da9a21b,Normal,Punjab National Bank,Kolkata,West Bengal,79939.28
ACCT_00011742,04c3e664d03ad490,Normal,State Bank of India,Alwar,Rajasthan,11063.32
ACCT_00011743,a014094d08305366,Mule_L1,State Bank of India,Alwar,Rajasthan,22246.58
ACCT_00011744,992677ca1a23faac,Normal,State Bank of India,Delhi,Delhi,51385.92
ACCT_00011745,d33ad3c4455d5c37,Normal,IndusInd Bank,Kolkata,West Bengal,5595.74
ACCT_00011746,fdd14cf5c93d5774,Normal,State Bank of India,Deoghar,Jharkhand,23826.55
ACCT_00011747,99b86f93f14dc41c,Normal,Kotak Mahindra Bank,Nalanda,Bihar,6584.53
ACCT_00011748,d6c7ca3b4707bf40,Mule_L1,Bank of Baroda,Dumka,Jharkhand,8601.3
ACCT_00011749,5f8de881e33a822d,Normal,HDFC Bank,Alwar,Rajasthan,38352.4
ACCT_00011750,0fd774ce911b7b4f,Normal,Bank of Baroda,Patna,Bihar,17344.21
ACCT_00011751,010e7d6c072a6f5e,Normal,ICICI Bank,Patna,Bihar,17047.9
ACCT_00011752,bdaf152d7ebfee45,Normal,State Bank of India,Punahana,Haryana,29354.22
ACCT_00011753,f6de77b89bd2de2d,Normal,Axis Bank,Alwar,Rajasthan,5201.3
ACCT_00011754,5271260161e53536,Normal,ICICI Bank,Patna,Bihar,18229.47
ACCT_00011755,3eb73308b66743d6,Mule_L1,State Bank of India,Delhi,Delhi,4480.1
ACCT_00011756,1fee820a8fc69db1,Normal,ICICI Bank,Punahana,Haryana,876.77
ACCT_00011757,fa1d47f3234b4e75,Mule_L1,Axis Bank,Bharatpur,Rajasthan,23569.85
ACCT_00011758,6e96081b3e7e8e0a,Normal,State Bank of India,Alwar,Rajasthan,7333.68
ACCT_00011759,f8aa22d99c7e20af,Normal,State Bank of India,Bardhaman,West Bengal,17097.84
ACCT_00011760,5f842b69ddb4b776,Normal,State Bank of India,Patna,Bihar,73424.76
ACCT_00011761,813b3b89571fc785,Normal,HDFC Bank,Delhi,Delhi,46970.04
ACCT_00011762,efe57a98d19e6e01,Normal,Punjab National Bank,Delhi,Delhi,44898.54
ACCT_00011763,7a959827a1909dad,Normal,HDFC Bank,Bardhaman,West Bengal,35187.71
ACCT_00011764,7497f7e5dc501b4a,Normal,Punjab National Bank,Jaipur,Rajasthan,48309.11
ACCT_00011765,f32248d06c53f8c4,Normal,HDFC Bank,Kaman,Rajasthan,22003.01
ACCT_00011766,3ada6d86f3859261,Normal,HDFC Bank,Delhi,Delhi,4205.15
ACCT_00011767,0c62ba84a6c6e84b,Normal,ICICI Bank,Dumka,Jharkhand,4569.84
ACCT_00011768,f54d582014b672dc,Normal,HDFC Bank,Delhi,Delhi,7769.87
ACCT_00011769,02442d0c18b5ab56,Mule_L1,Punjab National Bank,Kaman,Rajasthan,36420.66
ACCT_00011770,8cf20eec7bf0a1bb,Normal,State Bank of India,Kolkata,West Bengal,3109.1
ACCT_00011771,435455c633cac66f,Normal,HDFC Bank,Alwar,Rajasthan,1540.33
ACCT_00011772,c3e0f00310715d28,Normal,Axis Bank,Kolkata,West Bengal,5188.06
ACCT_00011773,64824b748403fbc1,Normal,Axis Bank,Deoghar,Jharkhand,4790.3
ACCT_00011774,f610f04ed2bc9b70,Normal,State Bank of India,Alwar,Rajasthan,32303.08
ACCT_00011775,70df0b4b69d7a366,Normal,Bank of Baroda,Bharatpur,Rajasthan,134671.15
ACCT_00011776,956b544946b66349,Normal,HDFC Bank,Jaipur,Rajasthan,19240.62
ACCT_00011777,fc028c0f9c615f4a,Normal,HDFC Bank,Bardhaman,West Bengal,42894.5
ACCT_00011778,6d84d9293c98b495,Normal,HDFC Bank,Nalanda,Bihar,43467.12
ACCT_00011779,b4bcd0b97e21110e,Mule_L1,Axis Bank,Punahana,Haryana,44488.0
ACCT_00011780,875cc24e260023d4,Normal,HDFC Bank,Alwar,Rajasthan,897.79
ACCT_00011781,acce9f00b342317c,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,22145.57
ACCT_00011782,e36e2309b500902a,Normal,HDFC Bank,Delhi,Delhi,19080.16
ACCT_00011783,d9dca4c9beaf7471,Normal,State Bank of India,Patna,Bihar,9343.84
ACCT_00011784,1b472516a2f2ec3a,Normal,Punjab National Bank,Dumka,Jharkhand,5253.4
ACCT_00011785,1fd43ad52c5ae709,Normal,Axis Bank,Delhi,Delhi,5274.65
ACCT_00011786,3391d6d0491c7342,Normal,ICICI Bank,Jaipur,Rajasthan,32141.96
ACCT_00011787,7d987c8136fbca18,Normal,Punjab National Bank,Punahana,Haryana,9185.12
ACCT_00011788,6a9e138a6d0175a3,Normal,ICICI Bank,Patna,Bihar,753.4
ACCT_00011789,bc753f0d817c991f,Normal,State Bank of India,Nalanda,Bihar,7089.55
ACCT_00011790,cca3b4a86b7c1d29,Mule_L3,Union Bank of India,Punahana,Haryana,63896.61
ACCT_00011791,bfc0f1565f17090e,Normal,ICICI Bank,Jaipur,Rajasthan,44773.34
ACCT_00011792,bbb4229232d0d61d,Normal,Canara Bank,Kolkata,West Bengal,12197.72
ACCT_00011793,53226e4e920f6fc5,Normal,HDFC Bank,Dhanbad,Jharkhand,29081.82
ACCT_00011794,8d04d211edf7560e,Normal,Punjab National Bank,Mathura,Uttar Pradesh,15337.39
ACCT_00011795,471dd0b9225f6ef9,Normal,HDFC Bank,Faridabad,Haryana,33774.22
ACCT_00011796,a4fad7b4f7a7b51a,Victim,HDFC Bank,Patna,Bihar,5793.8
ACCT_00011797,74764b9d647441dc,Normal,ICICI Bank,Mathura,Uttar Pradesh,46810.68
ACCT_00011798,76a58aff501b2277,Normal,Bank of Baroda,Alwar,Rajasthan,22675.37
ACCT_00011799,f4ecf0b4808c1c61,Mule_L1,HDFC Bank,Patna,Bihar,53924.15
ACCT_00011800,f8446a837cd40ea4,Normal,HDFC Bank,Punahana,Haryana,158355.61
ACCT_00011801,2358197d1456e41b,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,54407.44
ACCT_00011802,cd018a0c4426b290,Normal,ICICI Bank,Bharatpur,Rajasthan,1212.16
ACCT_00011803,a3855f2f5d98061e,Normal,ICICI Bank,Delhi,Delhi,177993.4
ACCT_00011804,fa82d0decd905902,Normal,State Bank of India,Dhanbad,Jharkhand,29225.59
ACCT_00011805,44472a6e56c2365d,Normal,State Bank of India,Delhi,Delhi,10527.09
ACCT_00011806,24aab89a1f25e8a6,Normal,Bank of Baroda,Kolkata,West Bengal,12985.43
ACCT_00011807,7b87f0e016be5d72,Normal,Bank of Baroda,Delhi,Delhi,108835.7
ACCT_00011808,4b72c41c0f0c71a7,Normal,HDFC Bank,Kolkata,West Bengal,4378.19
ACCT_00011809,5b72ae84baa517c5,Normal,ICICI Bank,Delhi,Delhi,9532.03
ACCT_00011810,01379f2066d195de,Normal,HDFC Bank,Patna,Bihar,80766.12
ACCT_00011811,ae3acc1bd5b9ae4a,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,12732.13
ACCT_00011812,0f6a1ea83bac1848,Normal,HDFC Bank,Kaman,Rajasthan,13125.91
ACCT_00011813,c0ff3581f82c95e3,Normal,Axis Bank,Punahana,Haryana,15620.6
ACCT_00011814,7a87d96b9e36d9c1,Normal,HDFC Bank,Mathura,Uttar Pradesh,8488.56
ACCT_00011815,a146c09a41b3ec34,Mule_L2,Kotak Mahindra Bank,Alwar,Rajasthan,2705.52
ACCT_00011816,693bb417b3a4a9c0,Normal,Union Bank of India,Patna,Bihar,142036.14
ACCT_00011817,9ccdb3f737619eca,Normal,ICICI Bank,Alwar,Rajasthan,91564.55
ACCT_00011818,99b81a297709e885,Normal,HDFC Bank,Bardhaman,West Bengal,49623.06
ACCT_00011819,6567673bc1659a1d,Normal,State Bank of India,Alwar,Rajasthan,3776.15
ACCT_00011820,88482bd3f6b2784d,Normal,Kotak Mahindra Bank,Kolkata,West Bengal,30794.42
ACCT_00011821,3719541e01fe3393,Normal,State Bank of India,Alwar,Rajasthan,8916.2
ACCT_00011822,b3fe62c60bd5f9b9,Normal,State Bank of India,Mathura,Uttar Pradesh,48309.68
ACCT_00011823,5982518e90a72580,Mule_L2,State Bank of India,Jaipur,Rajasthan,56204.12
ACCT_00011824,4be8ab001eeda6d6,Normal,HDFC Bank,Alwar,Rajasthan,8954.52
ACCT_00011825,81f83e7672bbe62e,Normal,HDFC Bank,Kaman,Rajasthan,2954.56
ACCT_00011826,7c0f8d5a24b17b6e,Normal,Kotak Mahindra Bank,Bharatpur,Rajasthan,3846.15
ACCT_00011827,0188958cc4a63c40,Normal,IndusInd Bank,Mathura,Uttar Pradesh,39624.95
ACCT_00011828,48dd67ee84564a6a,Normal,ICICI Bank,Patna,Bihar,192346.32
ACCT_00011829,80304ea69ae6e020,Normal,ICICI Bank,Dumka,Jharkhand,19731.51
ACCT_00011830,65236f81942ec466,Normal,State Bank of India,Patna,Bihar,28898.04
ACCT_00011831,f7e2645d203eecc8,Normal,Union Bank of India,Kaman,Rajasthan,15476.75
ACCT_00011832,65ba517743a8960c,Normal,State Bank of India,Punahana,Haryana,6691.05
ACCT_00011833,ea3047c73a691e2d,Normal,State Bank of India,Patna,Bihar,21065.38
ACCT_00011834,497ffe39624d73b1,Normal,HDFC Bank,Agra,Uttar Pradesh,2510.8
ACCT_00011835,5c4aba2447e7257c,Normal,ICICI Bank,Kaman,Rajasthan,11282.78
ACCT_00011836,8b202e24969d2889,Normal,Bank of Baroda,Deoghar,Jharkhand,39921.09
ACCT_00011837,91a03dc33046768c,Normal,HDFC Bank,Mathura,Uttar Pradesh,139642.3
ACCT_00011838,c51cd78aea3f1355,Normal,Canara Bank,Kaman,Rajasthan,4195.11
ACCT_00011839,422ad50d96a70cf0,Normal,ICICI Bank,Faridabad,Haryana,904.62
